site,city,season,lat,long,days.active,Black bear,Black-tailed deer,Bobcat,Coyote,Douglas squirrel,Eastern cottontail rabbit,Eastern gray squirrel,Elk,Fox squirrel,Mountain lion,Raccoon,River otter,Striped skunk,Virginia opossum,Weasel (cannot ID),Western Chipmunks,Western gray squirrel,for_ever_temp,for_ever_taig,for_ever_trop,for_dec_trop,for_dec_temp,for_mix,shrub_trop,shrub_temp,grass_trop,grass_temp,shrub_lich,grass_lich,barren_lich,wetland,cropland,barren,urban,water,ice,mpa_undev,pd_undev,ed_undev,enn_mn_undev,sdhi,for_all,shrub_all,grass_all,veg_woody,veg_all,natural,develop,prop_ndvi_0.5,prop_ndvi_0.6,prop_ndvi_avg,POPDEN2020,med_income,Impervious,city_site,units_lead,pm2.5_count,avg_ptsdf,prox_heavy_traffic,avg_pnpl,avg_rsei,avg_pwdis,diesel_tons_km2,avg_prmp,avg_ozone,TAWA_LEAD_PCT,TAWA_PM25_PCT,TAWA_PTSDF_PCT,TAWA_TRAFFIC_PCT,TAWA_PNPL_PCT,TAWA_TOXIC_PCT,TAWA_PWDIS_PCT,TAWA_OZONE_PCT,TAWA_DIESEL_PCT,TAWA_PRMP_PCT,TAWA_EXPOSURE,TAWA_RISK,TAWA_BURDEN,TAWA_BURDEN_SCALED,TAWA_BURDEN_PERCENTILE
P-BLP,tawa,Winter20,47.1616821289062,-122.282829284668,36,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.0355244755244755,0,0,0,0.00531468531468531,0.085034965034965,0,0.0013986013986014,0,0,0,0,0,0.00167832167832168,5.5944055944055e-4,0,0.861538461538461,0.00895104895104895,0,4.61,2.7972027972028,41.7715617715618,87.6678844812631,0.438935627421133,0.125874125874126,0.0013986013986014,0,0.127272727272727,0.127272727272727,0.128951048951049,0.862097902097902,0.581751054852321,0.410337552742616,0.539703698175439,1538.92529296875,60285.33203125,48.6904983520508,tawa_P-BLP,77.8189849853516,0.447197616100311,1.50571441650391,98904.296875,0.137524455785751,1681.01196289062,7.82310235081241e-6,8.47578048706055,0.377753078937531,55.6214866638184,2,23,16,20,14,24,10,36,16,22,24.75,6.75,21,6.6490765171504,19
P-MCP,tawa,Fall19,47.2536430358887,-122.444404602051,46,0,0,0,0,0,0,72,0,0,0,4,0,0,0,0,0,0,0.00527045769764216,0,0,0,0,0,0,0.00360610263522885,0,0,0,0,0,5.5478502080443e-4,0,0.0013869625520111,0.931484049930652,0.0194174757281553,0,0.8775,1.23285560178764,5.36292186777624,382.063658303758,0.316519437380385,0.00527045769764216,0.00360610263522885,0,0.00887656033287101,0.00887656033287101,0.0108183079056865,0.931484049930652,0.0947923533289387,0.050098879367172,0.243300378080447,3751.208984375,45579.37890625,76.7912139892578,tawa_P-MCP,622.016418457031,0.48784914612770103,6.61827993392944,149535.59375,0.677077293395996,2009.36328125,4.67551908513997e-5,32.9899673461914,3.42342042922974,53.4935989379883,33,32,39,29,39,31,19,3,40,39,26.5,18.75,30.1666666666667,9.55145118733509,39
P-MCP,tawa,Spring19,47.2536430358887,-122.444404602051,38,0,0,0,0,0,0,20,0,0,0,12,0,0,0,0,0,0,0.00527045769764216,0,0,0,0,0,0,0.00360610263522885,0,0,0,0,0,5.5478502080443e-4,0,0.0013869625520111,0.931484049930652,0.0194174757281553,0,0.8775,1.23285560178764,5.36292186777624,382.063658303758,0.316519437380385,0.00527045769764216,0.00360610263522885,0,0.00887656033287101,0.00887656033287101,0.0108183079056865,0.931484049930652,0.0947923533289387,0.050098879367172,0.243300378080447,3751.208984375,45579.37890625,76.7912139892578,tawa_P-MCP,622.016418457031,0.48784914612770103,6.61827993392944,149535.59375,0.677077293395996,2009.36328125,4.67551908513997e-5,32.9899673461914,3.42342042922974,53.4935989379883,33,32,39,29,39,31,19,3,40,39,26.5,18.75,30.1666666666667,9.55145118733509,39
P-MCP,tawa,Spring20,47.2536430358887,-122.444404602051,44,0,0,0,0,0,0,36,0,0,0,5,0,0,0,0,0,0,0.00527045769764216,0,0,0,0,0,0,0.00360610263522885,0,0,0,0,0,5.5478502080443e-4,0,0.0013869625520111,0.931484049930652,0.0194174757281553,0,0.8775,1.23285560178764,5.36292186777624,382.063658303758,0.316519437380385,0.00527045769764216,0.00360610263522885,0,0.00887656033287101,0.00887656033287101,0.0108183079056865,0.931484049930652,0.0947923533289387,0.050098879367172,0.243300378080447,3751.208984375,45579.37890625,76.7912139892578,tawa_P-MCP,622.016418457031,0.48784914612770103,6.61827993392944,149535.59375,0.677077293395996,2009.36328125,4.67551908513997e-5,32.9899673461914,3.42342042922974,53.4935989379883,33,32,39,29,39,31,19,3,40,39,26.5,18.75,30.1666666666667,9.55145118733509,39
P-MCP,tawa,Summer19,47.2536430358887,-122.444404602051,37,0,0,0,0,0,0,14,0,0,0,16,0,0,0,0,0,0,0.00527045769764216,0,0,0,0,0,0,0.00360610263522885,0,0,0,0,0,5.5478502080443e-4,0,0.0013869625520111,0.931484049930652,0.0194174757281553,0,0.8775,1.23285560178764,5.36292186777624,382.063658303758,0.316519437380385,0.00527045769764216,0.00360610263522885,0,0.00887656033287101,0.00887656033287101,0.0108183079056865,0.931484049930652,0.0947923533289387,0.050098879367172,0.243300378080447,3751.208984375,45579.37890625,76.7912139892578,tawa_P-MCP,622.016418457031,0.48784914612770103,6.61827993392944,149535.59375,0.677077293395996,2009.36328125,4.67551908513997e-5,32.9899673461914,3.42342042922974,53.4935989379883,33,32,39,29,39,31,19,3,40,39,26.5,18.75,30.1666666666667,9.55145118733509,39
P-MCP,tawa,Winter20,47.2536430358887,-122.444404602051,37,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0.00527045769764216,0,0,0,0,0,0,0.00360610263522885,0,0,0,0,0,5.5478502080443e-4,0,0.0013869625520111,0.931484049930652,0.0194174757281553,0,0.8775,1.23285560178764,5.36292186777624,382.063658303758,0.316519437380385,0.00527045769764216,0.00360610263522885,0,0.00887656033287101,0.00887656033287101,0.0108183079056865,0.931484049930652,0.0947923533289387,0.050098879367172,0.243300378080447,3751.208984375,45579.37890625,76.7912139892578,tawa_P-MCP,622.016418457031,0.48784914612770103,6.61827993392944,149535.59375,0.677077293395996,2009.36328125,4.67551908513997e-5,32.9899673461914,3.42342042922974,53.4935989379883,33,32,39,29,39,31,19,3,40,39,26.5,18.75,30.1666666666667,9.55145118733509,39
P-MKP2,tawa,Spring19,47.2350921630859,-122.424713134766,33,0,0,0,0,0,0,18,0,0,0,6,0,0,0,0,0,0,0.00388565084651679,0,0,0,0.0019428254232584,0.00360810435747988,0,0,0,0,0,0,0,0,0,0,0.98834304746045,0.00222037191229531,0,3.06,0.308384987818793,3.33055786844296,0,0.069159696281661,0.00943658062725507,0,0,0.00943658062725507,0.00943658062725507,0.00943658062725507,0.98834304746045,0.242124686964545,0.153947541847898,0.359781674818789,1151.49658203125,65988.3671875,69.3052444458008,tawa_P-MKP2,375.81787109375,0.553490579128265,5.09002304077148,231000,0.56921911239624,1697.95031738281,5.92558499192819e-5,33.8298492431641,3.42867040634155,54.0700950622559,16,36,36,41,35,25,22,4,41,40,26.5,15.875,28.25,8.94459102902375,33
P-MKP2,tawa,Spring20,47.2352294921875,-122.423698425293,21,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0.00388565084651679,0,0,0,0.0019428254232584,0.00360810435747988,0,0,0,0,0,0,0,0,0,0,0.98834304746045,0.00222037191229531,0,3.06,0.308384987818793,3.33055786844296,0,0.069159696281661,0.00943658062725507,0,0,0.00943658062725507,0.00943658062725507,0.00943658062725507,0.98834304746045,0.242124686964545,0.153947541847898,0.359781674818789,1151.49658203125,65988.3671875,69.3052444458008,tawa_P-MKP2,375.81787109375,0.553490579128265,5.09002304077148,231000,0.56921911239624,1697.95031738281,5.92558499192819e-5,33.8298492431641,3.42867040634155,54.0700950622559,16,36,36,41,35,25,22,4,41,40,26.5,15.875,28.25,8.94459102902375,33
P-MKP2,tawa,Summer20,47.2352294921875,-122.423698425293,29,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0.00388565084651679,0,0,0,0.0019428254232584,0.00360810435747988,0,0,0,0,0,0,0,0,0,0,0.98834304746045,0.00222037191229531,0,3.06,0.308384987818793,3.33055786844296,0,0.069159696281661,0.00943658062725507,0,0,0.00943658062725507,0.00943658062725507,0.00943658062725507,0.98834304746045,0.242124686964545,0.153947541847898,0.359781674818789,1151.49658203125,65988.3671875,69.3052444458008,tawa_P-MKP2,375.81787109375,0.553490579128265,5.09002304077148,231000,0.56921911239624,1697.95031738281,5.92558499192819e-5,33.8298492431641,3.42867040634155,54.0700950622559,16,36,36,41,35,25,22,4,41,40,26.5,15.875,28.25,8.94459102902375,33
P-MKP2,tawa,Winter19,47.2350921630859,-122.424713134766,36,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0.00388565084651679,0,0,0,0.0019428254232584,0.00360810435747988,0,0,0,0,0,0,0,0,0,0,0.98834304746045,0.00222037191229531,0,3.06,0.308384987818793,3.33055786844296,0,0.069159696281661,0.00943658062725507,0,0,0.00943658062725507,0.00943658062725507,0.00943658062725507,0.98834304746045,0.242124686964545,0.153947541847898,0.359781674818789,1151.49658203125,65988.3671875,69.3052444458008,tawa_P-MKP2,375.81787109375,0.553490579128265,5.09002304077148,231000,0.56921911239624,1697.95031738281,5.92558499192819e-5,33.8298492431641,3.42867040634155,54.0700950622559,16,36,36,41,35,25,22,4,41,40,26.5,15.875,28.25,8.94459102902375,33
P-RT,tawa,Spring19,47.2034492492676,-122.31005859375,35,0,0,0,0,0,0,7,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0.0117416829745597,0.00838691641039978,0,0,0,0.00167738328207996,0,0,0,0.0120212468549063,0.088621750069891,0.00223651104277327,0.847917249091417,0.0273972602739726,0,1.935,1.86375920231106,13.3258782965241,202.525179859257,0.573023897433204,0.0201285993849595,0,0.00167738328207996,0.0201285993849595,0.0218059826670394,0.036063740564719,0.936538999161308,0.393459915611814,0.204905063291139,0.422282432967713,841.888061523438,65154.90234375,58.1634292602539,tawa_P-RT,352.390533447266,0.445954859256744,4.18606376647949,98766.8359375,0.0899999961256981,1427.6357421875,2.1284876856952e-4,10.5133934020996,0.803740620613098,55.0323066711426,14,22,34,19,5,21,26,31,19,31,23.25,10.5,22.5,7.12401055408971,22
P-RT,tawa,Winter19,47.2034492492676,-122.31005859375,35,0,0,0,0,0,0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0117416829745597,0.00838691641039978,0,0,0,0.00167738328207996,0,0,0,0.0120212468549063,0.088621750069891,0.00223651104277327,0.847917249091417,0.0273972602739726,0,1.935,1.86375920231106,13.3258782965241,202.525179859257,0.573023897433204,0.0201285993849595,0,0.00167738328207996,0.0201285993849595,0.0218059826670394,0.036063740564719,0.936538999161308,0.393459915611814,0.204905063291139,0.422282432967713,841.888061523438,65154.90234375,58.1634292602539,tawa_P-RT,352.390533447266,0.445954859256744,4.18606376647949,98766.8359375,0.0899999961256981,1427.6357421875,2.1284876856952e-4,10.5133934020996,0.803740620613098,55.0323066711426,14,22,34,19,5,21,26,31,19,31,23.25,10.5,22.5,7.12401055408971,22
P-SCP2,tawa,Spring19,47.2210693359375,-122.397392272949,24,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0439621591541458,0,0,0,0.0511964385086255,0.0322760155815248,0,0.00445186421814135,0,0,0,0,0,0.00222593210907067,0,0.00139120756816917,0.864496382860323,0,0,4.383,3.09157237370927,46.373585605639,89.7729619034375,0.396716521593527,0.127434613244296,0.00445186421814135,0,0.131886477462437,0.131886477462437,0.135503617139677,0.864496382860323,0.645220830586684,0.51641397495056,0.603709677722362,1460.72155761719,55137.203125,35.6471786499023,tawa_P-SCP2,306.759735107422,0.608240246772766,2.58870410919189,188665.421875,0.213079795241356,1478.04626464844,6.05348795943428e-5,17.0813236236572,1.78223860263824,54.8431205749512,9,41,28,33,22,22,23,30,33,34,31.5,11.625,28.75,9.10290237467018,35
P-UWT,tawa,Fall19,47.2428779602051,-122.440170288086,47,0,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0258692628650904,0,1.17,0.309071240921032,2.78164116828929,NA,0.143921922780764,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0970720126615669,0.0261144816671063,0.265200580279865,2291.3662109375,62460.62109375,77.654899597168,tawa_P-UWT,332.173950195312,0.488122791051865,6.70876598358154,202982.90625,0.704766690731049,2309.98706054688,4.46326266683172e-5,32.8105812072754,3.25052094459534,53.4902153015137,13,33,41,37,40,36,17,2,39,38,27.5,16.5,29.3333333333333,9.28759894459103,38
P-WBC,tawa,Fall19,47.1692008972168,-122.300270080566,38,0,0,0,0,0,0,81,0,0,0,29,0,0,1,0,0,0,0.00278706800445931,0,0,0,0.00975473801560758,0.0156075808249721,0,0,0,0.00139353400222965,0,0,0,0,0,0,0.967391304347826,0.00306577480490524,0,1.36285714285714,2.16771955902391,18.5804533630621,180.493720118159,0.153861732366836,0.028149386845039,0,0.00139353400222965,0.028149386845039,0.0295429208472687,0.0295429208472687,0.967391304347826,0.68759066332586,0.471185546617434,0.583752539568411,1816.97033691406,64678.7578125,43.9511833190918,tawa_P-WBC,328.800567626953,0.457469791173935,1.98890578746796,102453.0703125,0.115317523479462,1888.19128417969,4.37265625805594e-5,10.7983999252319,0.294595569372177,55.2278633117676,11,25,21,23,7,30,16,34,20,19,27.25,7.25,23,7.28232189973615,24
P-WBC,tawa,Spring19,47.1692008972168,-122.300270080566,35,0,0,0,0,0,0,59,0,0,0,22,0,0,0,0,0,0,0.00278706800445931,0,0,0,0.00975473801560758,0.0156075808249721,0,0,0,0.00139353400222965,0,0,0,0,0,0,0.967391304347826,0.00306577480490524,0,1.36285714285714,2.16771955902391,18.5804533630621,180.493720118159,0.153861732366836,0.028149386845039,0,0.00139353400222965,0.028149386845039,0.0295429208472687,0.0295429208472687,0.967391304347826,0.68759066332586,0.471185546617434,0.583752539568411,1816.97033691406,64678.7578125,43.9511833190918,tawa_P-WBC,328.800567626953,0.457469791173935,1.98890578746796,102453.0703125,0.115317523479462,1888.19128417969,4.37265625805594e-5,10.7983999252319,0.294595569372177,55.2278633117676,11,25,21,23,7,30,16,34,20,19,27.25,7.25,23,7.28232189973615,24
P-WP,tawa,Spring19,47.2620391845703,-122.449630737305,16,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0.00528364849833148,0,0,0,0,0,0,0.00361512791991101,0,0,0,0,0,0,0,0.00194660734149055,0.840656284760845,0,0,1.17,0.92695587690026,5.93251761216166,320.416305603426,0.478192695529747,0.00528364849833148,0.00361512791991101,0,0.00889877641824249,0.00889877641824249,0.010845383759733,0.840656284760845,0.259957794777104,0.127407016618307,0.24333229110864,4567.5498046875,54801.02734375,59.9913787841797,tawa_P-WP,1120.3955078125,0.480819702148438,6.67470836639404,103616.203125,0.631382167339325,2366.2431640625,3.98693628085312e-5,22.69455909729,2.69100499153137,54.1286392211914,40,31,40,24,37,37,15,5,36,37,27.25,19.25,31,9.81530343007916,40
P-WWP,tawa,Winter20,47.1728096008301,-122.276657104492,10,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0.053873923910025,0,0,0,0.0430435990002777,0.144404332129964,0,0.00194390447098028,0,0.00222160510969175,0,0,0,0.00971952235490142,0.00138850319355735,0,0.743404609830603,0,0,9.19,2.77700638711469,42.7658983615662,101.928795980134,0.578097311715793,0.241321855040267,0.00194390447098028,0.00222160510969175,0.243265759511247,0.245487364620939,0.25520688697584,0.74479311302416,0.82201713909031,0.635728411338167,0.67607661271167,1124.80737304688,68550.7421875,30.7639217376709,tawa_P-WWP,146.668090820312,0.445561438798904,2.09745788574219,101786.8828125,0.115418270230293,1265.80700683594,4.88962614326738e-5,9.16707992553711,0.406251639127731,55.6429214477539,3,21,22,21,8,17,20,37,17,25,23,7.25,20.1666666666667,6.38522427440633,18
P-OV1,tawa,Fall19,46.8700981140137,-122.343276977539,17,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0.149875104079933,0,0,0,0.0152650568970303,0.28864834859839,0,0.0824313072439634,0,0.0338606716625035,0,0,0,0.111573688592839,0.231473771856786,0,0.086872051068554,0,0,18.42,3.70061985382552,75.5851605143862,65.5901699437495,0.812201336214067,0.453788509575354,0.0824313072439634,0.0338606716625035,0.536219816819317,0.570080488481821,0.68165417707466,0.31834582292534,0.969141500725307,0.92113939074245,0.807126899832128,14.4591150283813,68914.484375,1.92624938488007,tawa_P-OV1,288.067657470703,0.29457825422287,0.042827632278204,13317.3076171875,0.042827632278204,42.7952499389648,2.07378914041101e-8,0.222414538264275,0.042827632278204,58.6349792480469,6,4,2,4,2,1,5,40,3,2,12,1.5,9,2.84960422163588,1
P-OV1,tawa,Winter20,46.8700981140137,-122.343276977539,36,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.149875104079933,0,0,0,0.0152650568970303,0.28864834859839,0,0.0824313072439634,0,0.0338606716625035,0,0,0,0.111573688592839,0.231473771856786,0,0.086872051068554,0,0,18.42,3.70061985382552,75.5851605143862,65.5901699437495,0.812201336214067,0.453788509575354,0.0824313072439634,0.0338606716625035,0.536219816819317,0.570080488481821,0.68165417707466,0.31834582292534,0.969141500725307,0.92113939074245,0.807126899832128,14.4591150283813,68914.484375,1.92624938488007,tawa_P-OV1,288.067657470703,0.29457825422287,0.042827632278204,13317.3076171875,0.042827632278204,42.7952499389648,2.07378914041101e-8,0.222414538264275,0.042827632278204,58.6349792480469,6,4,2,4,2,1,5,40,3,2,12,1.5,9,2.84960422163588,1
G-KP1,tawa,Winter19,47.2698554992676,-122.508392333984,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.233641160949868,0.0507915567282322,0.425164714314309,2005.31677246094,75941.5390625,62.2908210754395,tawa_G-KP1,498.831390380859,0.418147355318069,1.09033143520355,90453.4609375,0.197648614645004,1133.50427246094,NA,8.4035816192627,0.191570580005646,54.6106338500977,24,15,13,17,21,8,NA,16,14,14,13.25,9,14.8333333333333,4.69656992084433,11
P-RT,tawa,Summer19,47.2034492492676,-122.31005859375,17,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0.0117416829745597,0.00838691641039978,0,0,0,0.00167738328207996,0,0,0,0.0120212468549063,0.088621750069891,0.00223651104277327,0.847917249091417,0.0273972602739726,0,1.935,1.86375920231106,13.3258782965241,202.525179859257,0.573023897433204,0.0201285993849595,0,0.00167738328207996,0.0201285993849595,0.0218059826670394,0.036063740564719,0.936538999161308,0.393459915611814,0.204905063291139,0.422282432967713,841.888061523438,65154.90234375,58.1634292602539,tawa_P-RT,352.390533447266,0.445954859256744,4.18606376647949,98766.8359375,0.0899999961256981,1427.6357421875,2.1284876856952e-4,10.5133934020996,0.803740620613098,55.0323066711426,14,22,34,19,5,21,26,31,19,31,23.25,10.5,22.5,7.12401055408971,22
P-UWT,tawa,Summer19,47.2428779602051,-122.440170288086,37,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0258692628650904,0,1.17,0.309071240921032,2.78164116828929,NA,0.143921922780764,0,0,0,0,0,0.00361613351877608,0.970514603616134,0.0970720126615669,0.0261144816671063,0.265200580279865,2291.3662109375,62460.62109375,77.654899597168,tawa_P-UWT,332.173950195312,0.488122791051865,6.70876598358154,202982.90625,0.704766690731049,2309.98706054688,4.46326266683172e-5,32.8105812072754,3.25052094459534,53.4902153015137,13,33,41,37,40,36,17,2,39,38,27.5,16.5,29.3333333333333,9.28759894459103,38
