city,site,season,species,count,lat,long,days.active
tawa,P-DPV,Spring19,Raccoon,6,47.3165092468262,-122.543640136719,37
tawa,P-DPV,Spring20,Raccoon,33,47.3165092468262,-122.543640136719,51
tawa,P-DPV,Winter20,Raccoon,1,47.3165092468262,-122.543640136719,37
tawa,P-DPV,Summer20,Raccoon,6,47.3165092468262,-122.543640136719,31
tawa,P-DPV,Fall20,Raccoon,9,47.3165092468262,-122.543640136719,37
tawa,P-PDP,Spring19,Raccoon,25,47.3060722351074,-122.518348693848,37
tawa,P-PDP,Spring20,Raccoon,44,47.3060722351074,-122.518348693848,49
tawa,P-PDP,Winter19,Raccoon,22,47.3060722351074,-122.518348693848,36
tawa,P-PDP,Winter20,Raccoon,33,47.3060722351074,-122.518348693848,37
tawa,P-PDP,Summer19,Raccoon,12,47.3060722351074,-122.518348693848,36
tawa,P-PDP,Summer20,Raccoon,8,47.3060722351074,-122.518348693848,30
tawa,P-PDP,Fall19,Raccoon,19,47.3060722351074,-122.518348693848,36
tawa,P-JCP,Winter19,Raccoon,6,47.2857666015625,-122.504890441895,15
tawa,P-PCNA2,Spring19,Raccoon,3,47.2768325805664,-122.484329223633,38
tawa,P-PCNA2,Winter19,Raccoon,19,47.2768325805664,-122.484329223633,36
tawa,P-PCNA2,Winter20,Raccoon,13,47.2768325805664,-122.484329223633,37
tawa,P-PCNA2,Summer19,Raccoon,2,47.2768325805664,-122.484329223633,37
tawa,P-PCNA2,Summer20,Raccoon,1,47.2768325805664,-122.484329223633,48
tawa,P-PCNA2,Fall19,Raccoon,14,47.2768325805664,-122.484329223633,36
tawa,P-PCNA2,Fall20,Raccoon,21,47.2768325805664,-122.484329223633,36
tawa,P-CUP,Spring19,Raccoon,27,47.2729530334473,-122.471321105957,38
tawa,P-CUP,Spring20,Raccoon,22,47.2729530334473,-122.471321105957,44
tawa,P-CUP,Winter19,Raccoon,32,47.2729530334473,-122.471321105957,37
tawa,P-CUP,Winter20,Raccoon,52,47.2729530334473,-122.471321105957,38
tawa,P-CUP,Summer19,Raccoon,106,47.2729530334473,-122.471321105957,37
tawa,P-CUP,Summer20,Raccoon,1,47.2729530334473,-122.471321105957,41
tawa,P-CUP,Fall19,Raccoon,38,47.2729530334473,-122.471321105957,36
tawa,P-CUP,Fall20,Raccoon,23,47.2729530334473,-122.471321105957,37
tawa,P-GP,Spring19,Raccoon,3,47.269889831543,-122.457450866699,38
tawa,P-GP,Spring20,Raccoon,1,47.269889831543,-122.457450866699,46
tawa,P-GP,Winter19,Raccoon,1,47.269889831543,-122.457450866699,37
tawa,P-GP,Summer19,Raccoon,14,47.269889831543,-122.457450866699,37
tawa,P-GP,Fall19,Raccoon,5,47.269889831543,-122.457450866699,35
tawa,P-WP,Winter19,Raccoon,3,47.2620391845703,-122.449630737305,37
tawa,P-MCP,Spring19,Raccoon,17,47.2536430358887,-122.444404602051,38
tawa,P-MCP,Spring20,Raccoon,5,47.2536430358887,-122.444404602051,44
tawa,P-MCP,Winter19,Raccoon,11,47.2536430358887,-122.444404602051,37
tawa,P-MCP,Winter20,Raccoon,2,47.2536430358887,-122.444404602051,37
tawa,P-MCP,Summer19,Raccoon,19,47.2536430358887,-122.444404602051,37
tawa,P-MCP,Fall19,Raccoon,8,47.2536430358887,-122.444404602051,46
tawa,P-MCP,Fall20,Raccoon,4,47.2536430358887,-122.444404602051,36
tawa,P-MKP2,Spring19,Raccoon,7,47.2350921630859,-122.424713134766,33
tawa,P-MKP2,Winter19,Raccoon,7,47.2350921630859,-122.424713134766,36
tawa,P-MKP2,Summer19,Raccoon,5,47.2350921630859,-122.424713134766,20
tawa,P-MKP2,Fall19,Raccoon,31,47.2350921630859,-122.424713134766,47
tawa,P-LCC,Spring19,Raccoon,4,47.2329521179199,-122.39436340332,10
tawa,P-LCC,Winter19,Raccoon,2,47.2329521179199,-122.39436340332,36
tawa,P-UCC,Summer19,Raccoon,3,47.227725982666,-122.381828308105,29
tawa,P-SCP2,Fall20,Raccoon,1,47.2210693359375,-122.397392272949,36
tawa,P-RT,Spring19,Raccoon,12,47.2034492492676,-122.31005859375,35
tawa,P-RT,Winter19,Raccoon,3,47.2034492492676,-122.31005859375,35
tawa,P-RT,Summer19,Raccoon,4,47.2034492492676,-122.31005859375,17
tawa,P-RT,Fall19,Raccoon,1,47.2034492492676,-122.31005859375,38
tawa,P-CCP,Spring19,Raccoon,19,47.1814193725586,-122.320220947266,15
tawa,P-CCP,Spring20,Raccoon,31,47.1814193725586,-122.320220947266,27
tawa,P-CCP,Winter19,Raccoon,39,47.1814193725586,-122.320220947266,35
tawa,P-CCP,Winter20,Raccoon,70,47.1814193725586,-122.320220947266,36
tawa,P-CCP,Summer19,Raccoon,22,47.1814193725586,-122.320220947266,36
tawa,P-CCP,Summer20,Raccoon,42,47.1814193725586,-122.320220947266,46
tawa,P-CCP,Fall19,Raccoon,19,47.1814193725586,-122.320220947266,22
tawa,P-CCP,Fall20,Raccoon,47,47.1814193725586,-122.320220947266,46
tawa,P-WBC,Spring19,Raccoon,33,47.1692008972168,-122.300270080566,35
tawa,P-WBC,Spring20,Raccoon,2,47.1692008972168,-122.300270080566,27
tawa,P-WBC,Winter19,Raccoon,75,47.1692008972168,-122.300270080566,35
tawa,P-WBC,Winter20,Raccoon,32,47.1692008972168,-122.300270080566,36
